id,text,label
120,"Saya pernah akan membeli pop ice dengan rasa alpukat. $Namun karena tidak ada pop ice rasa alpukat, saya memilih untuk tidak akan membeli pop ice.$",All-or-nothing
121,Saya akan $bercerita mengenai diri saya kepada teman yang mau menjaga rahasia jika tidak saya tidak akan bercerita$,All-or-nothing
122,"ketika saya berbicara dengan seseorang tetapi $seseorang itu tidak merespon saya, lebih baik saya tidak lanjut berbicara dengan orang tersebut.$",All-or-nothing
123,"$Saya hanya akan dapat berhasil memiliki mood yang baik sepanjang hari, apabila saya melakukan olahraga lari pagi. Jika saya tidak olahraga pada pagi hari, saya merasa mood saya tidak baik.$ Padahal mungkin ada hal lain untuk meningkatkan mood selain olahraga di pagi hari",All-or-nothing
124,"Ketika saya tidak mencapai tujuan yang telah saya tetapkan, saya cenderung merasa bahwa saya telah gagal secara total, tanpa mempertimbangkan prestasi atau perkembangan kecil yang telah saya capai. Sebaliknya, jika saya mencapai suatu tujuan, saya mungkin merasa sangat sukses dan melupakan semua rintangan yang harus saya hadapi selama perjalanan.Ini terjadi pada saat saya sedang berusaha mengejar gelar akademik yang memerlukan usaha keras. $Ketika saya meraih nilai di bawah yang diharapkan dalam satu ujian, saya sangat merasa gagal$",All-or-nothing
125,"Pada saat saya lari, saya menargetkan agar dapat berlari 6km namun saat saya berlari ternyata saya hanya kuat sampai di kilometer ke 5, $pada saat saya merasa kecewa terhadap diri saya dan menganggap bahwa diri saya telah gagal$",All-or-nothing
126,"Saat ini, antara saya belajar dan bisa pindah fakultas atau tidak sama sekali",All-or-nothing
127,"Saat itu, saya sangat ambisius dan memiliki harapan yang sangat tinggi untuk mencapai hasil yang sempurna dalam setiap ujian. $Saya berpikir bahwa jika saya tidak mendapatkan nilai tinggi, maka saya dianggap gagal dan semua usaha yang telah saya lakukan akan sia-sia.$ Saya melihat segala sesuatu dalam kategori sukses atau gagal, tanpa memberikan ruang bagi kemungkinan lainnya.",All-or-nothing
128,"Salah satu peristiwa dalam hidup saya yang membuat saya merasakan pemikiran yang sangat hitam-putih adalah ketika saya mengikuti ujian masuk perguruan tinggi. Saat itu, saya merasa bahwa hasil ujian tersebut akan menentukan seluruh masa depan saya. Saya memiliki pandangan ekstrim bahwa $jika saya berhasil, hidup saya akan sempurna, dan jika saya gagal, semuanya akan hancur.$",All-or-nothing
129,"Saya hanya ingin membeli sepatu di suatu toko online jika pada toko tersebut ada size 38. $Jika si toko tersebut tidak ada size 38, maka saya tidak membeli sepatu di toko tersebut$",All-or-nothing
130,"Saya menyukai seseorang ketika seseorang menyukai saya. $Jika seseorang tidak menyukai saya, maka saya memilih untuk tidak menyukai seseorang sama sekali.$",All-or-nothing
131,"Saya pernah sering merasa tidak puas akan nilai yang saya dapatkan, saya selalu beranggapan bahwa nilai yang besar adalah kesuksesan jika tidak itu adalah sebuah kegagalan",All-or-nothing
132,Kalo saya tidak mendapatkan sesuatu yang saya ingingkan lebih baik saya tidak memilikinya sama sekali,All-or-nothing
133,"Sejak kecil saya selalu menanamkan prinsip bahwa saya harus mendapatkan nilai tinggi, karena jika tidak maka saya gagal. Saya merasa sangat self conscious ketika saya berbuat satu kesalahan saja. Oleh karena itu, dalam satu waktu ketika nilai saya tidak memenuhi ekspektasi, saya merasa bahwa saya gagal, meskipun saya tahu bahwa satu nilai saja tidak menentukan kesuksesan saya ke depannya.",All-or-nothing
134,"Pada saat Ujian akhir semester tepat sebelum Ujian Nasional. Saya mendapat nilai 80 pada mata pelajaran matematika, saya merasa nilai tersebut kurang memuaskan bagi saya. $Saya cenderung melihat bahwa nilai yang baik itu minimal 90, sedangkan sisanya kurang baik$",All-or-nothing
135,"Mungkin saat ngegym, $saya mau ngegym pada saat kondisi dalam dan disekitar saya ideal dan memilih tidak untuk melakukan olahraga jika tidak dalam kondisi yg saya inginkan$",All-or-nothing
136,saya melihat jika saya mendapatkan nilai dibawah nilai A berarti saya telah gagal dalam pendiidkan saya,All-or-nothing
137,Saya akan mau berteman dengan orang yang sefrekuensi dengan saya $jika saya bertemu org yg tidak sefrekuensi dgn saya maka saya memilih tidak berteman$,All-or-nothing
138,"Ketika pergi ke promo makanan, jika tidak sesuai dengan di iklan, $maka saya cenderung tidak makan disana, atau pergi.$",All-or-nothing
139,Ketika itu saya $hanya ingin kuliah di IPB jika tidak diizinkan mendaftar/mencoba maka saya lebih baik tidak kuliah.$,All-or-nothing
140,$Saya hanya mau melakukan sesuatu jika saya memang ditunjuk untuk itu.$ Saya tidak ingin menjadi cadangan.,All-or-nothing
141,"$Jika bukan karena ingin pintar, saya tidak ingin belajar.$",All-or-nothing
142,"Saya pernah ingin mengikuti pertukaran pelajar sma ke luar negeri. Saat itu adalah kesempatan terakhir saya. Jadi saya melihatnya dengan pandangan $""pertukaran pelajar atau gagal dan tidak usah melakukan apapun sama sekali""$",All-or-nothing
143,$Saya tidak ingin mengikuti salah satu kepanitiaan jika tidak ada orang yang saya percayakan.$ Saya memilih tidak ikut dari pada saya merasa tidak nyaman dan terpaksa mengikuti rangkaian kegiatan acara tersebut,All-or-nothing
144,"Dulu saat zaman UTBK pernah mengharuskan diri untuk $mendapatkan HI UGM, kalau tidak dapat sekalian tidak kuliah$ tetapi akhirnya HI Unud.",All-or-nothing
145,saat saya berfikir bahwa $saya tidak sukses karena pemikiran saya orang yang sukses hanya jika mendapat ptn di Jawa$,All-or-nothing
146,"Setelah saya putus ddngan pacar, $saya berpikir bahwa laki-laki yang loyal akan sulit dicari karena merasa bahwa mantan saya adalah satu-satunya cowo yg saya idamankan dan akan langgeng,$ pas dengan hal itu membuat saya tidak peduli dengan diri sendiri dan jarang merawat diri karena stress",All-or-nothing
147,"$Saat saya kalah dalam pertandingan karate, saya kadang merasa bahwa saya sebenarnya tidak berbakat dalam karate$",All-or-nothing
148,$ketika saya gagal membuat masakan saya cenderung berpikir saya memang tidak bisa masak sama sekali$,All-or-nothing
149,Ketika melakukan diet dan ada $di suatu hari dimana pola makn saya tidak terjaga ( berlebih ) saya merasa gagal$ dan merasa malas berolahraga selama beberapa hari kedepan.,All-or-nothing
150,Saya lebih merasa jika saya bisa membuat orang di dekat saya senang saya pun ikut merasa senang,All-or-nothing
151,"Ketika $saya mendapatkan nilai yang tidak baik di satu pelajaran, saya merasa bahwa saya tidak memiliki kemampuan yang baik$. Hal ini cenderung membuat saya rendah diri dan meragukan kemampuan yang sama miliki.",All-or-nothing
152,"Lagi-lagi ketika saya ditolak dari universitas impian saya, $sekalipun saya tetap diterima oleh universitas lain yang tidak kalah bagus, tetapi saya merasa menyesal atas segala usaha saya$ yang nyatanya masih belum mampu mengantarkan saya untuk menjadi mahasiswa baru di universitas impian saya.",All-or-nothing
153,"Saya pernah mendapatkan rangking 2 saat kelas dua SD semester 1. Karena $biasanya saya selalu mendapatkan rangking 1 setiap semester, sampai sekarang saya merasa bahwa ranking 2 saya waktu itu adalah sebuah kesalahan yang sangat disayangkan. Sehingga saya tidak bisa mengakui diri saya sebagai yang selalu jadi nomor satu$",All-or-nothing
154,"$Dalam latihan performa buruk, tetapi di lomba bagus, jadi tetap berpikir main buruk.$",All-or-nothing
155,$saya merasa unggul di bidang seni namun kurang di bidang matematika yg membuat diri saya beranggapan bahwa saya masih bodoh$,All-or-nothing
156,Saat saya melihat orang beragama sedang beribadah terutama di depan patung $saya sering menggangap bahwa agama itu salah dan hanya agama saya yang benar$,All-or-nothing
157,"Perasaan yang sama adalah ketika saya merasa bahwa sesuatu adalah benar karena perasaan saya mengatakan demikian terjadi saat saya menghadapi situasi konflik dengan seorang teman. Kami memiliki perselisihan yang melibatkan perbedaan pendapat tentang suatu masalah yang cukup penting. Meskipun kami seharusnya berdiskusi secara konstruktif untuk mencapai pemahaman bersama, perasaan saya sangat kuat $bahwa saya adalah yang benar dan teman saya adalah yang salah.$ Saya merasa bahwa pendapat saya adalah yang paling tepat, dan saya merasa frustrasi dan marah ketika teman saya tidak sepenuhnya setuju dengan saya.",All-or-nothing
158,"Saya berfikir semua opini saya ttg suatu topik kehidupan benar, tanpa mempertimbangkan pendapat orang lain $Krn saya merasa yg tau diri saya ya saya sendiri, dan orang lain tidak merasakan apa yg saya rasakan.$",All-or-nothing
159,"Saya menyesal tidak bisa masuk ke jurusan yang saya impikan, walaupun saya sudah berusaha dengan sungguh-sungguh. Tapi sampai detik ini saya masih menyesal kenapa saya tidak bisa masuk ke jurusan impian saya. Saya terus menyalahkan diri saya karena saya pikir saya kurang belajar dan sungguh-sungguh.",Discounting the positives
160,"Saat sekolah pernah melakukan presentasi dalam pelajaran ekonomi, dan saya sebagai ketua kelompok. Saat ada pertanyaan namun anggota saya tidak bisa menjawab dan saya juga tidak bisa menjawab pertanyaan tersebut maka saya merasa kelompok saya gagal presentasi walaupun tetap dipuji karena materi yang disampaikan baik.",Discounting the positives
161,saya seorang atlet $pada saat saya memenangkan kompetisi saya tetap merasa gagal karena pertarungan yang saya lakukan menurut saya kurang optimal$,Discounting the positives
162,"Pada saat pertandingan taekwondo, saya mendapatkan juara 2. $saat saya di podium ke 2 saya merasa sangat gagal,kecewa, dan tidak menerima apa yang terjadi, saya terus menerus menyalahkan diri saya.$ padahal, mendapatkan juara 2 merupakan suatu achievment yang sudah bagus dan baik bagi saya.",Discounting the positives
163,"Saat benar-benar belajar mempersiapkan ujian, tentu saja saya memiliki harapan lebih untuk nilai saya. $Ketika nilai tersebut cukup bagus tetapi tidak mencapai ekspektasi bahkan hanya beda 1 atau 2 poin, saya tetap akan merasa kecewa dan gagal.$",Discounting the positives
164,saya pernah $mendapatkan peringkat 3 besar ketika saya masih SD namu semester selanjutnya saya malah menempati peringkat ke 5 hal itu membuat saya berpikir bahwa itu semua karena saya terlalu bermain-main$,Discounting the positives
165,$Saya tidak pernah mendapatkan kepuasan dengan apa yang sudah saya capai$ meskipun bagi orang sekitar itu sudah cukup membanggakan dan berprestasi,Discounting the positives
166,"Pernah berpikiran negatif dengan merasa $bahwa aku tidak pantas untuk hal-hal yang aku dapatkan sekarang,$ tapi perlu digarisbawahi kalau itu tidak membawa kejadian negatif lainnya. Itu hanyalah pikiran yang tidak terbukti, aku rasa juga bisa mengatasinya jika pikiran negatif itu muncul.",Discounting the positives
167,"$Ketika saya mendapatkan pujian saya akan berusaha meyakinkan diri saya dan juga orang lain bahwa kita semua bisa$, akan tetapi ketika saya mendapatkan kritikan akan down dan juga kadang"" Menyerah...",Discounting the positives
168,$Saya menerima pujian dari bos tapi saya juga merasa masih perlu belajar lagi$,Discounting the positives
169,"Saya mengalami peristiwa ini ketika saya memenangkan juara 1 perlombaan video perkenalan wisata daerah, dalam rangka lomba Pramuka se-Provinsi/Kwartir Daerah Bali tingkat SMA/K. Waktu itu saya melakukan perancangan skenario dan dialog dalam bahasa Inggris untuk memperkenalkan salah satu daerah unggul di kabupaten Buleleng. Lantas saya kemudian melakukan shooting video yang ditemani dengan satu orang teman pramuka saya saat itu. Saya melakukan shooting seadanya, tetapi dengan editing yang bagus dan lumayan, saya dapat membanggakan hasil akhirnya, tetapi saya tidak pernah berekspektasi akan mendapat juara pada perlombaan tersebut. Tetapi ketika saya diberitahukan oleh pembina Pramuka saya bahwa video saya tersebut mendapat juara, apalagi juara 1 tingkat provinsi, saya tidak percaya bahwa itu adalah video terbaik yang saya miliki. $Saya berpikir bahwa mungkin peserta lombanya tidak begitu banyak atau mungkin tidak begitu paham terkait dengan cinematography$ krena memang pesertanya adalah orang dari kalangan Pramuka yang biasanya tidak berkecimpung pada dunia tersebut. Saya kebetulan Anak Pramuka yang memiliki hobi di bidang videography dan editing, yang kemudian membawa pikiran saya bahwa saya hanyalah ""hoki"" di situ.",Discounting the positives
170,"Ini sering terjadi saat saya bermain game. Jadi kadang di suatu match permainan, saya bermain dengan bagus. Saat itu $saya merasa kalau itu bukanlah saya yang pandai, tetapi musuh saya yang memang kurang pandai bermain.$",Discounting the positives
171,"Saya mendapat nilai memuaskan, namun Ia tidak merasa itu hal yang positif/ membanggakan karena banyak teman lain juga dapat nilai memuaskan. $Saya berpikir “nilai bagus ini karena soalnya gampang” bukan buah usaha dirinya dalam belajar.$ Saya mengabaikan bahwa nilai memuaskan adalah hal positif.",Discounting the positives
172,Saya mendapat suatu juara pada perlombaan lkti. $Tapi hal tersebut tidak positif karena saya merasa perlombaanya kecil dan kurang bergengsi. Dimana saya berfikir pesertanya cuma sedikit$,Discounting the positives
173,"Saya pernah mengikuti ujian yang terkenal kesulitannya, namun saya berhasil mendapatkan nilai yang memuaskan dan diatas rata-rata. $Saat itu saya berpikir hal itu hanya sebuah keberuntungan$",Discounting the positives
174,"Saya mendapat nilai memuaskan, namun Ia tidak merasa itu hal yang positif/ membanggakan karena banyak teman lain juga dapat nilai memuaskan. $berpikir “nilai bagus ini karena soalnya gampang”$ bukan buah usaha dirinya dalam belajar. Saya mengabaikan bahwa nilai memuaskan adalah hal positif.",Discounting the positives
175,Menjuarai sebuah olimpiade untuk pertamakalinya $namun berpikir hanya hoki bukan karena sebuah usaha yang matang$,Discounting the positives
176,saya menang dalam sesuatu atau melakukan sesuatu menarik -> $hanya hoki dan tidak akan bisa diulang lagi$,Discounting the positives
177,"sering terjadi apabila kita menganggap remeh suatu topik, seperti ketika saya lolos seleksi beasiswa tahap 1, $berfikir bahwa semua orang diloloskan agar semua membayar uang untuk melajutkan seleksi selanjutnya.$",Discounting the positives
178,"Saya mendapat nilai memuaskan, namun saya tidak merasa itu hal yang positif/ membanggakan karena banyak teman lain juga dapat nilai memuaskan. $Saya berpikir “nilai bagus ini karena soalnya gampang” bukan buah usaha dirinya dalam belajar.$ Saya mengabaikan bahwa nilai memuaskan adalah hal positif.",Discounting the positives
179,$Saat mendapat nilai bagus dan hanya dilihat sebagai hal yang kebetulan$,Discounting the positives
180,"Saya pernah mendapatkan nilai besar pada mata pelajaran yang tidak terlalu saya sukai, yaitu seni budaya. Tugasnya pada saat itu adalah menganalisis hasil karya seni rupa. $Nilai besar saya dapatkan terus-menerus dan saya menolak mengakui hal tersebut karena dapat dikatakan pelajaran seni budaya ini lumayan mudah jika dibandingkan dengan matematika$. Oleh karena itu, tidak ada rasa kepuasan saat mengetahui nilai akhir seni budaya yang lumayan tinggi.",Discounting the positives
181,Ketika seseorang memuji saya karena hal yang semua orang bisa lakukan $saya merasa bahwa itu hanya karena kerja keras bukan kehebatan saya$,Discounting the positives
182,Saya berhasil persentasi tetapi saya merasa saat itu $hanya kebetulan guru saya sedang mood yang baik$,Discounting the positives
183,"saat kelulusan, di saat teman” yang lain merasa begitu senang akhirnya lulus sma disana $saya merasa “bukannya ini memang sesuatu yang akan terjadi? untuk apa di banggakan”$",Discounting the positives
